year,month,site_code,product_code,predicted_value
2019,11,C1024,AS21126,0
2019,12,C1024,AS21126,0
2019,10,C2065,AS21126,0
2019,11,C2065,AS21126,0
2019,12,C2065,AS21126,0
2019,10,C4061,AS21126,0
2019,11,C4061,AS21126,0
2019,12,C4061,AS21126,0
2019,10,C1026,AS21126,0
2019,11,C1026,AS21126,0
2019,12,C1026,AS21126,0
2019,10,C2052,AS21126,0
2019,11,C2052,AS21126,0
2019,12,C2052,AS21126,0
2019,10,C1093,AS21126,0
2019,11,C1093,AS21126,0
2019,12,C1093,AS21126,0
2019,10,C3014,AS21126,0
2019,11,C3014,AS21126,0
2019,12,C3014,AS21126,0
2019,10,C1029,AS21126,0
2019,11,C1029,AS21126,0
2019,12,C1029,AS21126,0
2019,10,C2066,AS21126,0
2019,11,C2066,AS21126,0
2019,12,C2066,AS21126,0
2019,10,C3017,AS21126,0
2019,11,C3017,AS21126,0
2019,12,C3017,AS21126,0
2019,10,C1091,AS21126,0
2019,11,C1091,AS21126,0
2019,12,C1091,AS21126,0
2019,10,C2053,AS21126,0
2019,11,C2053,AS21126,0
2019,12,C2053,AS21126,0
2019,10,C2007,AS21126,0
2019,11,C2007,AS21126,0
2019,12,C2007,AS21126,0
2019,10,C5076,AS21126,0
2019,11,C5076,AS21126,0
2019,12,C5076,AS21126,0
2019,10,C1051,AS21126,0
2019,11,C1051,AS21126,0
2019,12,C1051,AS21126,0
2019,10,C3001,AS21126,0
2019,11,C3001,AS21126,0
2019,12,C3001,AS21126,0
2019,10,C2041,AS21126,0
2019,11,C2041,AS21126,0
2019,12,C2041,AS21126,0
2019,10,C1058,AS21126,0
2019,11,C1058,AS21126,0
2019,12,C1058,AS21126,0
2019,10,C3021,AS21126,0
2019,11,C3021,AS21126,0
2019,12,C3021,AS21126,0
2019,10,C5006,AS21126,0
2019,11,C5006,AS21126,0
2019,12,C5006,AS21126,0
2019,10,C4020,AS21126,0
2019,11,C4020,AS21126,0
2019,12,C4020,AS21126,0
2019,10,C1144,AS21126,0
2019,11,C1144,AS21126,0
2019,12,C1144,AS21126,0
2019,10,C1056,AS21126,0
2019,11,C1056,AS21126,0
2019,12,C1056,AS21126,0
2019,10,C1035,AS21126,0
2019,11,C1035,AS21126,0
2019,12,C1035,AS21126,0
2019,10,C1083,AS21126,0
2019,11,C1083,AS21126,0
2019,12,C1083,AS21126,0
2019,10,C2214,AS21126,0
2019,11,C2214,AS21126,0
2019,12,C2214,AS21126,0
2019,10,C1018,AS21126,0
2019,11,C1018,AS21126,0
2019,12,C1018,AS21126,0
2019,10,C1008,AS21126,0
2019,11,C1008,AS21126,0
2019,12,C1008,AS21126,0
2019,10,C4024,AS21126,0
2019,11,C4024,AS21126,0
2019,12,C4024,AS21126,0
2019,10,C1092,AS21126,0
2019,11,C1092,AS21126,0
2019,12,C1092,AS21126,0
2019,10,C1063,AS21126,0
2019,11,C1063,AS21126,0
2019,12,C1063,AS21126,0
2019,10,C1028,AS21126,0
2019,11,C1028,AS21126,0
2019,12,C1028,AS21126,0
2019,10,C4001,AS21126,0
2019,11,C4001,AS21126,0
2019,12,C4001,AS21126,0
2019,10,C2056,AS21126,0
2019,11,C2056,AS21126,0
2019,12,C2056,AS21126,0
2019,10,C1072,AS21126,0
2019,11,C1072,AS21126,0
2019,12,C1072,AS21126,0
2019,10,C1087,AS21126,0
2019,11,C1087,AS21126,0
2019,12,C1087,AS21126,0
2019,10,C1077,AS21126,24
2019,11,C1077,AS21126,28
2019,12,C1077,AS21126,31
2019,10,C1413,AS21126,0
2019,11,C1413,AS21126,0
2019,12,C1413,AS21126,0
2019,10,C4017,AS21126,0
2019,11,C4017,AS21126,0
2019,12,C4017,AS21126,0
2019,10,C2003,AS21126,0
2019,11,C2003,AS21126,0
2019,12,C2003,AS21126,0
2019,10,C5066,AS21126,0
2019,11,C5066,AS21126,0
2019,12,C5066,AS21126,0
2019,10,C1010,AS21126,0
2019,11,C1010,AS21126,0
2019,12,C1010,AS21126,0
2019,10,C1399,AS21126,0
2019,11,C1399,AS21126,0
2019,12,C1399,AS21126,0
2019,10,C2059,AS21126,0
2019,11,C2059,AS21126,0
2019,12,C2059,AS21126,0
2019,10,C3022,AS21126,0
2019,11,C3022,AS21126,0
2019,12,C3022,AS21126,0
2019,10,C3012,AS21126,0
2019,11,C3012,AS21126,0
2019,12,C3012,AS21126,0
2019,10,C2194,AS21126,0
2019,11,C2194,AS21126,0
2019,12,C2194,AS21126,0
2019,10,C2008,AS21126,0
2019,11,C2008,AS21126,0
2019,12,C2008,AS21126,0
2019,10,C5063,AS21126,0
2019,11,C5063,AS21126,0
2019,12,C5063,AS21126,0
2019,10,C1074,AS21126,0
2019,11,C1074,AS21126,0
2019,12,C1074,AS21126,0
2019,10,C1088,AS21126,0
2019,11,C1088,AS21126,0
2019,12,C1088,AS21126,0
2019,10,C2069,AS21126,0
2019,11,C2069,AS21126,0
2019,12,C2069,AS21126,0
2019,10,C1701,AS21126,0
2019,11,C1701,AS21126,0
2019,12,C1701,AS21126,0
2019,10,C2002,AS21126,0
2019,11,C2002,AS21126,0
2019,12,C2002,AS21126,0
2019,10,C5015,AS21126,0
2019,11,C5015,AS21126,0
2019,12,C5015,AS21126,0
2019,10,C2168,AS21126,0
2019,11,C2168,AS21126,0
2019,12,C2168,AS21126,0
2019,10,C4002,AS21126,0
2019,11,C4002,AS21126,0
2019,12,C4002,AS21126,0
2019,10,C1030,AS21126,0
2019,11,C1030,AS21126,0
2019,12,C1030,AS21126,0
2019,10,C4019,AS21126,0
2019,11,C4019,AS21126,0
2019,12,C4019,AS21126,0
2019,10,C5016,AS21126,0
2019,11,C5016,AS21126,0
2019,12,C5016,AS21126,0
2019,10,C1082,AS21126,0
2019,11,C1082,AS21126,0
2019,12,C1082,AS21126,0
2019,10,C1745,AS21126,0
2019,11,C1745,AS21126,0
2019,12,C1745,AS21126,0
2019,10,C3010,AS21126,0
2019,11,C3010,AS21126,0
2019,12,C3010,AS21126,0
2019,10,C1015,AS21126,0
2019,11,C1015,AS21126,0
2019,12,C1015,AS21126,0
2019,10,C1067,AS21126,0
2019,11,C1067,AS21126,0
2019,12,C1067,AS21126,0
2019,10,C2064,AS21126,0
2019,11,C2064,AS21126,0
2019,12,C2064,AS21126,0
2019,10,C4018,AS21126,0
2019,11,C4018,AS21126,0
2019,12,C4018,AS21126,0
2019,10,C2060,AS21126,0
2019,11,C2060,AS21126,0
2019,12,C2060,AS21126,0
2019,10,C2050,AS21126,0
2019,11,C2050,AS21126,0
2019,12,C2050,AS21126,0
2019,10,C4015,AS21126,0
2019,11,C4015,AS21126,0
2019,12,C4015,AS21126,0
2019,10,C2004,AS21126,0
2019,11,C2004,AS21126,0
2019,12,C2004,AS21126,0
2019,10,C1411,AS21126,0
2019,11,C1411,AS21126,0
2019,12,C1411,AS21126,0
2019,10,C1066,AS21126,0
2019,11,C1066,AS21126,0
