year,month,site_code,product_code,predicted_value
2019,11,C4038,AS42018,0
2019,12,C4038,AS42018,0
2019,10,C1069,AS42018,14
2019,11,C1069,AS42018,13
2019,12,C1069,AS42018,10
2019,10,C4021,AS42018,0
2019,11,C4021,AS42018,0
2019,12,C4021,AS42018,0
2019,10,C5004,AS42018,0
2019,11,C5004,AS42018,0
2019,12,C5004,AS42018,0
2019,10,C4037,AS42018,0
2019,11,C4037,AS42018,0
2019,12,C4037,AS42018,0
2019,10,C4056,AS42018,0
2019,11,C4056,AS42018,0
2019,12,C4056,AS42018,0
2019,10,C1101,AS42018,0
2019,11,C1101,AS42018,0
2019,12,C1101,AS42018,0
2019,10,C1070,AS42018,0
2019,11,C1070,AS42018,0
2019,12,C1070,AS42018,0
2019,10,C2010,AS42018,0
2019,11,C2010,AS42018,0
2019,12,C2010,AS42018,0
2019,10,C2062,AS42018,0
2019,11,C2062,AS42018,0
2019,12,C2062,AS42018,0
2019,10,C1112,AS42018,4
2019,11,C1112,AS42018,3
2019,12,C1112,AS42018,2
2019,10,C1011,AS42018,0
2019,11,C1011,AS42018,0
2019,12,C1011,AS42018,0
2019,10,C2015,AS42018,0
2019,11,C2015,AS42018,0
2019,12,C2015,AS42018,0
2019,10,C2063,AS42018,0
2019,11,C2063,AS42018,0
2019,12,C2063,AS42018,0
2019,10,C1059,AS42018,0
2019,11,C1059,AS42018,0
2019,12,C1059,AS42018,0
2019,10,C2049,AS42018,0
2019,11,C2049,AS42018,0
2019,12,C2049,AS42018,0
2019,10,C1089,AS42018,0
2019,11,C1089,AS42018,0
2019,12,C1089,AS42018,0
2019,10,C2047,AS42018,0
2019,11,C2047,AS42018,0
2019,12,C2047,AS42018,0
2019,10,C2127,AS42018,1
2019,11,C2127,AS42018,1
2019,12,C2127,AS42018,1
2019,10,C1086,AS42018,0
2019,11,C1086,AS42018,0
2019,12,C1086,AS42018,0
2019,10,C5021,AS42018,0
2019,11,C5021,AS42018,0
2019,12,C5021,AS42018,0
2019,10,C2016,AS42018,0
2019,11,C2016,AS42018,0
2019,12,C2016,AS42018,0
2019,10,C2006,AS42018,0
2019,11,C2006,AS42018,0
2019,12,C2006,AS42018,0
2019,10,C5019,AS42018,0
2019,11,C5019,AS42018,0
2019,12,C5019,AS42018,0
2019,10,C3020,AS42018,0
2019,11,C3020,AS42018,0
2019,12,C3020,AS42018,0
2019,10,C1054,AS42018,0
2019,11,C1054,AS42018,0
2019,12,C1054,AS42018,0
2019,10,C5001,AS42018,0
2019,11,C5001,AS42018,0
2019,12,C5001,AS42018,0
2019,10,C1024,AS42018,0
2019,11,C1024,AS42018,0
2019,12,C1024,AS42018,0
2019,10,C2065,AS42018,0
2019,11,C2065,AS42018,0
2019,12,C2065,AS42018,0
2019,10,C4061,AS42018,0
2019,11,C4061,AS42018,0
2019,12,C4061,AS42018,0
2019,10,C1026,AS42018,0
2019,11,C1026,AS42018,0
2019,12,C1026,AS42018,0
2019,10,C2052,AS42018,0
2019,11,C2052,AS42018,0
2019,12,C2052,AS42018,0
2019,10,C1093,AS42018,0
2019,11,C1093,AS42018,0
2019,12,C1093,AS42018,0
2019,10,C3014,AS42018,0
2019,11,C3014,AS42018,0
2019,12,C3014,AS42018,0
2019,10,C1029,AS42018,0
2019,11,C1029,AS42018,0
2019,12,C1029,AS42018,0
2019,10,C2066,AS42018,0
2019,11,C2066,AS42018,0
2019,12,C2066,AS42018,0
2019,10,C3017,AS42018,0
2019,11,C3017,AS42018,0
2019,12,C3017,AS42018,0
2019,10,C1091,AS42018,0
2019,11,C1091,AS42018,0
2019,12,C1091,AS42018,0
2019,10,C2053,AS42018,0
2019,11,C2053,AS42018,0
2019,12,C2053,AS42018,0
2019,10,C2007,AS42018,0
2019,11,C2007,AS42018,0
2019,12,C2007,AS42018,0
2019,10,C5076,AS42018,0
2019,11,C5076,AS42018,0
2019,12,C5076,AS42018,0
2019,10,C1051,AS42018,0
2019,11,C1051,AS42018,0
2019,12,C1051,AS42018,0
2019,10,C3001,AS42018,0
2019,11,C3001,AS42018,0
2019,12,C3001,AS42018,0
2019,10,C2041,AS42018,0
2019,11,C2041,AS42018,0
2019,12,C2041,AS42018,0
2019,10,C1058,AS42018,0
2019,11,C1058,AS42018,0
2019,12,C1058,AS42018,0
2019,10,C3021,AS42018,0
2019,11,C3021,AS42018,0
2019,12,C3021,AS42018,0
2019,10,C5006,AS42018,0
2019,11,C5006,AS42018,0
2019,12,C5006,AS42018,0
2019,10,C4020,AS42018,0
2019,11,C4020,AS42018,0
2019,12,C4020,AS42018,0
2019,10,C1144,AS42018,0
2019,11,C1144,AS42018,0
2019,12,C1144,AS42018,0
2019,10,C1056,AS42018,0
2019,11,C1056,AS42018,0
2019,12,C1056,AS42018,0
2019,10,C1035,AS42018,0
2019,11,C1035,AS42018,0
2019,12,C1035,AS42018,0
2019,10,C1083,AS42018,0
2019,11,C1083,AS42018,0
2019,12,C1083,AS42018,0
2019,10,C2214,AS42018,0
2019,11,C2214,AS42018,0
2019,12,C2214,AS42018,0
2019,10,C1018,AS42018,8
2019,11,C1018,AS42018,6
2019,12,C1018,AS42018,7
2019,10,C1008,AS42018,0
2019,11,C1008,AS42018,0
2019,12,C1008,AS42018,0
2019,10,C4024,AS42018,0
2019,11,C4024,AS42018,0
2019,12,C4024,AS42018,0
2019,10,C1092,AS42018,0
2019,11,C1092,AS42018,0
2019,12,C1092,AS42018,0
2019,10,C1063,AS42018,0
2019,11,C1063,AS42018,0
2019,12,C1063,AS42018,0
2019,10,C1028,AS42018,0
2019,11,C1028,AS42018,0
2019,12,C1028,AS42018,0
2019,10,C4001,AS42018,0
2019,11,C4001,AS42018,0
2019,12,C4001,AS42018,0
2019,10,C2056,AS42018,0
2019,11,C2056,AS42018,0
2019,12,C2056,AS42018,0
2019,10,C1072,AS42018,0
2019,11,C1072,AS42018,0
2019,12,C1072,AS42018,0
2019,10,C1087,AS42018,10
2019,11,C1087,AS42018,7
2019,12,C1087,AS42018,5
2019,10,C1077,AS42018,0
2019,11,C1077,AS42018,0
2019,12,C1077,AS42018,0
2019,10,C1413,AS42018,0
2019,11,C1413,AS42018,0
2019,12,C1413,AS42018,0
2019,10,C4017,AS42018,0
2019,11,C4017,AS42018,0
2019,12,C4017,AS42018,0
2019,10,C2003,AS42018,0
2019,11,C2003,AS42018,0
2019,12,C2003,AS42018,0
2019,10,C5066,AS42018,0
2019,11,C5066,AS42018,0
2019,12,C5066,AS42018,0
2019,10,C1010,AS42018,0
2019,11,C1010,AS42018,0
2019,12,C1010,AS42018,0
2019,10,C1399,AS42018,0
2019,11,C1399,AS42018,0
2019,12,C1399,AS42018,0
2019,10,C2059,AS42018,0
2019,11,C2059,AS42018,0
2019,12,C2059,AS42018,0
2019,10,C3022,AS42018,0
2019,11,C3022,AS42018,0
2019,12,C3022,AS42018,0
2019,10,C3012,AS42018,0
2019,11,C3012,AS42018,0
2019,12,C3012,AS42018,0
2019,10,C2194,AS42018,0
2019,11,C2194,AS42018,0
2019,12,C2194,AS42018,0
2019,10,C2008,AS42018,0
2019,11,C2008,AS42018,0
2019,12,C2008,AS42018,0
2019,10,C5063,AS42018,0
2019,11,C5063,AS42018,0
2019,12,C5063,AS42018,0
2019,10,C1074,AS42018,0
2019,11,C1074,AS42018,0
2019,12,C1074,AS42018,0
2019,10,C1088,AS42018,0
2019,11,C1088,AS42018,0
2019,12,C1088,AS42018,0
2019,10,C2069,AS42018,0
2019,11,C2069,AS42018,0
2019,12,C2069,AS42018,0
2019,10,C1701,AS42018,0
2019,11,C1701,AS42018,0
2019,12,C1701,AS42018,0
2019,10,C2002,AS42018,1
2019,11,C2002,AS42018,1
2019,12,C2002,AS42018,1
2019,10,C5015,AS42018,0
2019,11,C5015,AS42018,0
2019,12,C5015,AS42018,0
2019,10,C2168,AS42018,1
2019,11,C2168,AS42018,1
2019,12,C2168,AS42018,1
2019,10,C4002,AS42018,5
2019,11,C4002,AS42018,6
2019,12,C4002,AS42018,7
2019,10,C1030,AS42018,1
2019,11,C1030,AS42018,1
2019,12,C1030,AS42018,1
2019,10,C4019,AS42018,0
2019,11,C4019,AS42018,0
2019,12,C4019,AS42018,0
2019,10,C5016,AS42018,0
2019,11,C5016,AS42018,0
2019,12,C5016,AS42018,0
2019,10,C1082,AS42018,0
2019,11,C1082,AS42018,0
2019,12,C1082,AS42018,0
2019,10,C1745,AS42018,0
2019,11,C1745,AS42018,0
2019,12,C1745,AS42018,0
2019,10,C3010,AS42018,0
2019,11,C3010,AS42018,0
2019,12,C3010,AS42018,0
2019,10,C1015,AS42018,0
2019,11,C1015,AS42018,0
2019,12,C1015,AS42018,0
2019,10,C1067,AS42018,0
2019,11,C1067,AS42018,0
2019,12,C1067,AS42018,0
2019,10,C2064,AS42018,0
2019,11,C2064,AS42018,0
2019,12,C2064,AS42018,0
2019,10,C4018,AS42018,0
2019,11,C4018,AS42018,0
2019,12,C4018,AS42018,0
2019,10,C2060,AS42018,0
2019,11,C2060,AS42018,0
2019,12,C2060,AS42018,0
2019,10,C2050,AS42018,0
2019,11,C2050,AS42018,0
2019,12,C2050,AS42018,0
2019,10,C4015,AS42018,0
2019,11,C4015,AS42018,0
2019,12,C4015,AS42018,0
2019,10,C2004,AS42018,0
2019,11,C2004,AS42018,0
2019,12,C2004,AS42018,0
2019,10,C1411,AS42018,1
2019,11,C1411,AS42018,1
2019,12,C1411,AS42018,1
2019,10,C1066,AS42018,0
2019,11,C1066,AS42018,0
2019,12,C1066,AS42018,0
2019,10,C2011,AS42018,6
2019,11,C2011,AS42018,9
2019,12,C2011,AS42018,11
2019,10,C1099,AS42018,1
2019,11,C1099,AS42018,1
2019,12,C1099,AS42018,1
2019,10,C1094,AS42018,0
2019,11,C1094,AS42018,0
2019,12,C1094,AS42018,0
2019,10,C4003,AS42018,0
2019,11,C4003,AS42018,0
2019,12,C4003,AS42018,0
2019,10,C4014,AS42018,0
2019,11,C4014,AS42018,0
2019,12,C4014,AS42018,0
2019,10,C3019,AS42018,0
2019,11,C3019,AS42018,0
2019,12,C3019,AS42018,0
2019,10,C2055,AS42018,0
2019,11,C2055,AS42018,0
2019,12,C2055,AS42018,0
2019,10,C1034,AS42018,0
2019,11,C1034,AS42018,0
2019,12,C1034,AS42018,0
2019,10,C1679,AS42018,0
2019,11,C1679,AS42018,0
2019,12,C1679,AS42018,0
2019,10,C4026,AS42018,0
2019,11,C4026,AS42018,0
2019,12,C4026,AS42018,0
2019,10,C1106,AS42018,0
2019,11,C1106,AS42018,0
2019,12,C1106,AS42018,0
2019,10,C5003,AS42018,0
2019,11,C5003,AS42018,0
2019,12,C5003,AS42018,0
2019,10,C1055,AS42018,0
2019,11,C1055,AS42018,0
2019,12,C1055,AS42018,0
2019,10,C5060,AS42018,0
2019,11,C5060,AS42018,0
2019,12,C5060,AS42018,0
2019,10,C4054,AS42018,0
2019,11,C4054,AS42018,0
2019,12,C4054,AS42018,0
2019,10,C1014,AS42018,0
2019,11,C1014,AS42018,0
2019,12,C1014,AS42018,0
2019,10,C1004,AS42018,0
2019,11,C1004,AS42018,0
2019,12,C1004,AS42018,0
2019,10,C1078,AS42018,2
2019,11,C1078,AS42018,1
2019,12,C1078,AS42018,1
2019,10,C4022,AS42018,0
2019,11,C4022,AS42018,0
2019,12,C4022,AS42018,0
2019,10,C1017,AS42018,0
2019,11,C1017,AS42018,0
2019,12,C1017,AS42018,0
2019,10,C1007,AS42018,1
2019,11,C1007,AS42018,1
2019,12,C1007,AS42018,1
2019,10,C3023,AS21126,0
2019,11,C3023,AS21126,0
2019,12,C3023,AS21126,0
2019,10,C2017,AS21126,0
2019,11,C2017,AS21126,0
2019,12,C2017,AS21126,0
2019,10,C4025,AS21126,0
2019,11,C4025,AS21126,0
2019,12,C4025,AS21126,0
2019,10,C1681,AS21126,0
2019,11,C1681,AS21126,0
2019,12,C1681,AS21126,0
2019,10,C5002,AS21126,0
2019,11,C5002,AS21126,0
2019,12,C5002,AS21126,0
2019,10,C1084,AS21126,0
2019,11,C1084,AS21126,0
2019,12,C1084,AS21126,0
2019,10,C1073,AS21126,0
2019,11,C1073,AS21126,0
2019,12,C1073,AS21126,0
2019,10,C3011,AS21126,0
2019,11,C3011,AS21126,0
2019,12,C3011,AS21126,0
2019,10,C3018,AS21126,0
2019,11,C3018,AS21126,0
2019,12,C3018,AS21126,0
2019,10,C3016,AS21126,0
2019,11,C3016,AS21126,0
2019,12,C3016,AS21126,0
2019,10,C4023,AS21126,0
2019,11,C4023,AS21126,0
2019,12,C4023,AS21126,0
2019,10,C1027,AS21126,0
2019,11,C1027,AS21126,0
2019,12,C1027,AS21126,0
2019,10,C1062,AS21126,0
2019,11,C1062,AS21126,0
2019,12,C1062,AS21126,0
2019,10,C2057,AS21126,0
2019,11,C2057,AS21126,0
2019,12,C2057,AS21126,0
2019,10,C1009,AS21126,0
2019,11,C1009,AS21126,0
2019,12,C1009,AS21126,0
2019,10,C1080,AS21126,0
2019,11,C1080,AS21126,0
2019,12,C1080,AS21126,0
2019,10,C1090,AS21126,1
2019,11,C1090,AS21126,1
2019,12,C1090,AS21126,1
2019,10,C5020,AS21126,0
2019,11,C5020,AS21126,0
2019,12,C5020,AS21126,0
2019,10,C1098,AS21126,0
2019,11,C1098,AS21126,0
2019,12,C1098,AS21126,0
2019,10,C2061,AS21126,0
2019,11,C2061,AS21126,0
2019,12,C2061,AS21126,0
2019,10,C4016,AS21126,0
2019,11,C4016,AS21126,0
2019,12,C4016,AS21126,0
2019,10,C2131,AS21126,0
2019,11,C2131,AS21126,0
2019,12,C2131,AS21126,0
2019,10,C3043,AS21126,0
2019,11,C3043,AS21126,0
2019,12,C3043,AS21126,0
2019,10,C3015,AS21126,0
2019,11,C3015,AS21126,0
2019,12,C3015,AS21126,0
2019,10,C5017,AS21126,0
2019,11,C5017,AS21126,0
2019,12,C5017,AS21126,0
2019,10,C2009,AS21126,0
2019,11,C2009,AS21126,0
2019,12,C2009,AS21126,0
2019,10,C5018,AS21126,0
2019,11,C5018,AS21126,0
2019,12,C5018,AS21126,0
2019,10,C2068,AS21126,0
2019,11,C2068,AS21126,0
2019,12,C2068,AS21126,0
2019,10,C3013,AS21126,0
2019,11,C3013,AS21126,0
2019,12,C3013,AS21126,0
2019,10,C1061,AS21126,0
2019,11,C1061,AS21126,0
2019,12,C1061,AS21126,0
2019,10,C2070,AS21126,0
2019,11,C2070,AS21126,0
2019,12,C2070,AS21126,0
2019,10,C2051,AS21126,0
2019,11,C2051,AS21126,0
2019,12,C2051,AS21126,0
2019,10,C2071,AS21126,0
2019,11,C2071,AS21126,0
2019,12,C2071,AS21126,0
2019,10,C1095,AS21126,0
2019,11,C1095,AS21126,0
2019,12,C1095,AS21126,0
2019,10,C2005,AS21126,0
2019,11,C2005,AS21126,0
2019,12,C2005,AS21126,0
2019,10,C4038,AS21126,0
2019,11,C4038,AS21126,0
2019,12,C4038,AS21126,0
2019,10,C1069,AS21126,0
2019,11,C1069,AS21126,0
2019,12,C1069,AS21126,0
2019,10,C4021,AS21126,0
2019,11,C4021,AS21126,0
2019,12,C4021,AS21126,0
2019,10,C5004,AS21126,1
2019,11,C5004,AS21126,1
2019,12,C5004,AS21126,1
2019,10,C4037,AS21126,0
2019,11,C4037,AS21126,0
2019,12,C4037,AS21126,0
2019,10,C4056,AS21126,0
2019,11,C4056,AS21126,0
2019,12,C4056,AS21126,0
2019,10,C1101,AS21126,0
2019,11,C1101,AS21126,0
2019,12,C1101,AS21126,0
2019,10,C1070,AS21126,0
2019,11,C1070,AS21126,0
2019,12,C1070,AS21126,0
2019,10,C2010,AS21126,0
2019,11,C2010,AS21126,0
2019,12,C2010,AS21126,0
2019,10,C2062,AS21126,0
2019,11,C2062,AS21126,0
2019,12,C2062,AS21126,0
2019,10,C1112,AS21126,0
2019,11,C1112,AS21126,0
2019,12,C1112,AS21126,0
2019,10,C1011,AS21126,1
2019,11,C1011,AS21126,1
2019,12,C1011,AS21126,1
2019,10,C2015,AS21126,0
2019,11,C2015,AS21126,0
2019,12,C2015,AS21126,0
2019,10,C2063,AS21126,0
2019,11,C2063,AS21126,0
2019,12,C2063,AS21126,0
2019,10,C1059,AS21126,0
2019,11,C1059,AS21126,0
2019,12,C1059,AS21126,0
2019,10,C2049,AS21126,0
2019,11,C2049,AS21126,0
2019,12,C2049,AS21126,0
2019,10,C1089,AS21126,0
2019,11,C1089,AS21126,0
2019,12,C1089,AS21126,0
2019,10,C2047,AS21126,0
2019,11,C2047,AS21126,0
2019,12,C2047,AS21126,0
2019,10,C2127,AS21126,0
2019,11,C2127,AS21126,0
2019,12,C2127,AS21126,0
2019,10,C1086,AS21126,0
2019,11,C1086,AS21126,0
2019,12,C1086,AS21126,0
2019,10,C5021,AS21126,0
2019,11,C5021,AS21126,0
2019,12,C5021,AS21126,0
2019,10,C2016,AS21126,0
2019,11,C2016,AS21126,0
2019,12,C2016,AS21126,0
2019,10,C2006,AS21126,0
2019,11,C2006,AS21126,0
2019,12,C2006,AS21126,0
2019,10,C5019,AS21126,0
2019,11,C5019,AS21126,0
2019,12,C5019,AS21126,0
2019,10,C3020,AS21126,0
2019,11,C3020,AS21126,0
2019,12,C3020,AS21126,0
2019,10,C1054,AS21126,0
2019,11,C1054,AS21126,0
2019,12,C1054,AS21126,0
2019,10,C5001,AS21126,0
2019,11,C5001,AS21126,0
2019,12,C5001,AS21126,0
2019,10,C1024,AS21126,0
2019,11,C1024,AS21126,0
2019,12,C1024,AS21126,0
2019,10,C2065,AS21126,0
2019,11,C2065,AS21126,0
2019,12,C2065,AS21126,0
2019,10,C4061,AS21126,0
2019,11,C4061,AS21126,0
2019,12,C4061,AS21126,0
2019,10,C1026,AS21126,0
2019,11,C1026,AS21126,0
2019,12,C1026,AS21126,0
2019,10,C2052,AS21126,0
2019,11,C2052,AS21126,0
2019,12,C2052,AS21126,0
2019,10,C1093,AS21126,0
2019,11,C1093,AS21126,0
2019,12,C1093,AS21126,0
2019,10,C3014,AS21126,0
2019,11,C3014,AS21126,0
2019,12,C3014,AS21126,0
2019,10,C1029,AS21126,0
2019,11,C1029,AS21126,0
2019,12,C1029,AS21126,0
2019,10,C2066,AS21126,0
2019,11,C2066,AS21126,0
2019,12,C2066,AS21126,0
2019,10,C3017,AS21126,0
2019,11,C3017,AS21126,0
2019,12,C3017,AS21126,0
2019,10,C1091,AS21126,0
2019,11,C1091,AS21126,0
2019,12,C1091,AS21126,0
2019,10,C2053,AS21126,0
2019,11,C2053,AS21126,0
2019,12,C2053,AS21126,0
2019,10,C2007,AS21126,0
2019,11,C2007,AS21126,0
2019,12,C2007,AS21126,0
2019,10,C5076,AS21126,0
2019,11,C5076,AS21126,0
2019,12,C5076,AS21126,0
2019,10,C1051,AS21126,0
2019,11,C1051,AS21126,0
2019,12,C1051,AS21126,0
2019,10,C3001,AS21126,0
2019,11,C3001,AS21126,0
2019,12,C3001,AS21126,0
2019,10,C2041,AS21126,0
2019,11,C2041,AS21126,0
2019,12,C2041,AS21126,0
2019,10,C1058,AS21126,0
2019,11,C1058,AS21126,0
2019,12,C1058,AS21126,0
2019,10,C3021,AS21126,0
2019,11,C3021,AS21126,0
2019,12,C3021,AS21126,0
2019,10,C5006,AS21126,0
2019,11,C5006,AS21126,0
2019,12,C5006,AS21126,0
2019,10,C4020,AS21126,0
2019,11,C4020,AS21126,0
2019,12,C4020,AS21126,0
2019,10,C1144,AS21126,0
2019,11,C1144,AS21126,0
2019,12,C1144,AS21126,0
2019,10,C1056,AS21126,0
2019,11,C1056,AS21126,0
2019,12,C1056,AS21126,0
2019,10,C1035,AS21126,0
2019,11,C1035,AS21126,0
2019,12,C1035,AS21126,0
2019,10,C1083,AS21126,0
2019,11,C1083,AS21126,0
2019,12,C1083,AS21126,0
2019,10,C2214,AS21126,0
2019,11,C2214,AS21126,0
2019,12,C2214,AS21126,0
2019,10,C1018,AS21126,0
2019,11,C1018,AS21126,0
2019,12,C1018,AS21126,0
2019,10,C1008,AS21126,0
2019,11,C1008,AS21126,0
2019,12,C1008,AS21126,0
2019,10,C4024,AS21126,0
2019,11,C4024,AS21126,0
2019,12,C4024,AS21126,0
2019,10,C1092,AS21126,0
2019,11,C1092,AS21126,0
2019,12,C1092,AS21126,0
2019,10,C1063,AS21126,0
2019,11,C1063,AS21126,0
2019,12,C1063,AS21126,0
2019,10,C1028,AS21126,0
2019,11,C1028,AS21126,0
2019,12,C1028,AS21126,0
2019,10,C4001,AS21126,0
2019,11,C4001,AS21126,0
2019,12,C4001,AS21126,0
2019,10,C2056,AS21126,0
2019,11,C2056,AS21126,0
2019,12,C2056,AS21126,0
2019,10,C1072,AS21126,0
2019,11,C1072,AS21126,0
2019,12,C1072,AS21126,0
2019,10,C1087,AS21126,0
2019,11,C1087,AS21126,0
2019,12,C1087,AS21126,0
2019,10,C1077,AS21126,1
2019,11,C1077,AS21126,1
2019,12,C1077,AS21126,1
2019,10,C1413,AS21126,0
2019,11,C1413,AS21126,0
2019,12,C1413,AS21126,0
2019,10,C4017,AS21126,0
2019,11,C4017,AS21126,0
2019,12,C4017,AS21126,0
2019,10,C2003,AS21126,0
2019,11,C2003,AS21126,0
2019,12,C2003,AS21126,0
2019,10,C5066,AS21126,0
2019,11,C5066,AS21126,0
2019,12,C5066,AS21126,0
2019,10,C1010,AS21126,0
2019,11,C1010,AS21126,0
2019,12,C1010,AS21126,0
2019,10,C1399,AS21126,0
2019,11,C1399,AS21126,0
2019,12,C1399,AS21126,0
2019,10,C2059,AS21126,0
2019,11,C2059,AS21126,0
2019,12,C2059,AS21126,0
2019,10,C3022,AS21126,0
2019,11,C3022,AS21126,0
2019,12,C3022,AS21126,0
2019,10,C3012,AS21126,0
2019,11,C3012,AS21126,0
2019,12,C3012,AS21126,0
2019,10,C2194,AS21126,0
2019,11,C2194,AS21126,0
2019,12,C2194,AS21126,0
2019,10,C2008,AS21126,0
2019,11,C2008,AS21126,0
2019,12,C2008,AS21126,0
2019,10,C5063,AS21126,0
2019,11,C5063,AS21126,0
2019,12,C5063,AS21126,0
2019,10,C1074,AS21126,0
2019,11,C1074,AS21126,0
2019,12,C1074,AS21126,0
2019,10,C1088,AS21126,0
2019,11,C1088,AS21126,0
2019,12,C1088,AS21126,0
2019,10,C2069,AS21126,0
2019,11,C2069,AS21126,0
2019,12,C2069,AS21126,0
2019,10,C1701,AS21126,0
2019,11,C1701,AS21126,0
2019,12,C1701,AS21126,0
2019,10,C2002,AS21126,0
2019,11,C2002,AS21126,0
2019,12,C2002,AS21126,0
2019,10,C5015,AS21126,0
2019,11,C5015,AS21126,0
2019,12,C5015,AS21126,0
2019,10,C2168,AS21126,0
2019,11,C2168,AS21126,0
2019,12,C2168,AS21126,0
2019,10,C4002,AS21126,0
2019,11,C4002,AS21126,0
2019,12,C4002,AS21126,0
2019,10,C1030,AS21126,0
2019,11,C1030,AS21126,0
2019,12,C1030,AS21126,0
2019,10,C4019,AS21126,0
2019,11,C4019,AS21126,0
2019,12,C4019,AS21126,0
2019,10,C5016,AS21126,0
2019,11,C5016,AS21126,0
2019,12,C5016,AS21126,0
2019,10,C1082,AS21126,0
2019,11,C1082,AS21126,0
2019,12,C1082,AS21126,0
2019,10,C1745,AS21126,0
2019,11,C1745,AS21126,0
2019,12,C1745,AS21126,0
2019,10,C3010,AS21126,0
2019,11,C3010,AS21126,0
2019,12,C3010,AS21126,0
2019,10,C1015,AS21126,0
2019,11,C1015,AS21126,0
2019,12,C1015,AS21126,0
2019,10,C1067,AS21126,0
2019,11,C1067,AS21126,0
2019,12,C1067,AS21126,0
2019,10,C2064,AS21126,0
2019,11,C2064,AS21126,0
2019,12,C2064,AS21126,0
2019,10,C4018,AS21126,0
2019,11,C4018,AS21126,0
2019,12,C4018,AS21126,0
2019,10,C2060,AS21126,0
2019,11,C2060,AS21126,0
2019,12,C2060,AS21126,0
2019,10,C2050,AS21126,0
2019,11,C2050,AS21126,0
2019,12,C2050,AS21126,0
2019,10,C4015,AS21126,0
2019,11,C4015,AS21126,0
2019,12,C4015,AS21126,0
2019,10,C2004,AS21126,0
2019,11,C2004,AS21126,0
2019,12,C2004,AS21126,0
2019,10,C1411,AS21126,0
2019,11,C1411,AS21126,0
2019,12,C1411,AS21126,0
2019,10,C1066,AS21126,0
2019,11,C1066,AS21126,0
